mood,Pytanie_otwarte,URL,Device type,System,Browser,,,oceny,wystąpień,% odpowiedzi,,,,,Desktop,Telefon,Tablet,Nieznane
4,,https://allegro.pl/listing?string=REGA%C5%81%20NA%20ZAN%C4%98TY&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/wyposazenie-oswietlenie-5317?string=oprawki%20do%20halogenow%20led%20%C5%82azienka&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=minecraft%201.9%20na%20xbox%20360&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/laptopy-dell-77917?order=m&string=e6420%20czytnik%20linii&bmatch=base-relevance-floki-5-nga-ele-1-2-0403&dodatkowe-informacje=HDMI&karta-graficzna=Grafika%20dedykowana&wielkosc-matrycy=14%22%20-%2014.9%22&rodzaj-dysku=SSD,Desktop,Win10,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=tynk%20silikatowo-silikonowy%20kreisel%20sisi%20kolor%2025kg&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Starpak%2C%20Littlest%20Pet%20Shop%2C%20torba%20na%20rami%C4%99%20-%20Starpak%20Starpak%2C%20Littlest%20Pet%20Shop%2C%20torba%20na%20rami%C4%99&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/dom-i-ogrod?string=byliny%2Ccebule%20klacza&p=2&order=m&bmatch=base-relevance-floki-5-nga-hou-1-3-0203,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=ORYGINALNE%20FELGI%20KIA%20SPORTAGE%20II%205x114%2C3&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=ORYGINALNE%20NO%C5%BBE%20DO%20KOSIARKI%20TRAKTORKA%20MTD%20GUTBROD&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=getry%20do%20koszykowki&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/przewody-ukladow-chlodzenia-przewody-chlodnic-wody-251124?string=%20opel%20astra%20g%201.7%20zbiorniczek&price_to=50&order=m&bmatch=base-relevance-floki-5-nga-aut-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/okazje-przyjecia-dekoracje-i-gadzety-88295?order=m&string=zestaw%20dekoracji%20urodzinowych%20dla%20dziecka&bmatch=base-relevance-floki-5-nga-bab-1-3-0222,Desktop,Win10,IE 13.10586,,,,,,,,,,,,,
4,,https://allegro.pl/ksiazki-i-komiksy?string=j.%20verne%20wujek%20robinson&order=m&bmatch=s0-cul-1-4-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/ogrod-grillowanie-47493?string=grill%20ogrodowy%20betonowy%20z%20wedzarnia&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/budownictwo-i-akcesoria-hydraulika-i-armatura-1524?string=bateria%20prysznicowa%20termostatyczna%20z%20deszczownic%C4%85&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=profi_id_pl&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/elektronika?string=sprawdzanie%20jajek&order=m&bmatch=base-relevance-floki-5-nga-ele-1-5-0403,Desktop,WinVista,Chrome 49.0.2623.112,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Przyczepka%20do%20transportu%20go%C5%82%C4%99bi&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/militaria-691?string=ryngrafy-%20USTKA&order=m&bmatch=base-relevance-floki-5-nga-col-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=plyta%20winylowa%20route%2066&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 56.0.2924.87,,,,,,,,,,,,,
4,,https://allegro.pl/dziecko?string=prezent%20na%20komuni%C4%99%20dla%20ch%C5%82opca%20do%20pokoju&order=m&bmatch=s0-bab-1-4-0222,Desktop,Win7,Opera 44.0.2510.857,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=deska%20oprawa%20obrazu&order=t&bmatch=s0-uni-1-4-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/galanteria-i-dodatki-okulary-przeciwsloneczne-1494?string=okulary%20newbadline&order=m&bmatch=base-relevance-floki-5-nga-odz-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/kamery-8785?string=kamerka%20do%20nagrywania%20na%20youtube&order=m&bmatch=base-relevance-floki-5-nga-ele-1-5-0403,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=GRANATOWE%20SPODNIE%20DAMSKIE%20JEANSOWE%20WYSOKI%20STAN%2048&similar=1&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Opera 41.0.2353.46,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Buty%20ch%C5%82opi%C4%99ce%20na%20lato%2041-%2043&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=ch%C5%82odnica%20oleju%20junak%20902&order=p&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/dom-i-ogrod?string=myjka%20do%20mycia%20szyb%20vileda&order=m&bmatch=s0-hou-1-4-0203,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=cz75-auto%20the&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/akcesoria-gsm-pokrowce-futeraly-kabury-353?string=neffos%20c5%20plus%20szk%C5%82o&order=d&bmatch=s0-ele-1-4-0403&p=2,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=zestaw%20do%20wyciskania%20klock%C3%B3w%20hamulcowych&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=LEGO%20Disney%20Princess%20Pa%C5%82ac%20dla%20zwierz%C4%85t%20kr%C3%B3lewskich&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=d%C5%82ugopis%20z%20radiem&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=mini%20%C5%9Bcigacz%20elektryczny&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/budownictwo-i-akcesoria-sciany-i-elewacje-1527?string=farba%20fluorescencyjna%20%C5%9Bwiec%C4%85ca%20w%20nocy%20do%20%C5%9Bcian&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/slub-i-wesele-galanteria-papiernicza-74177?string=podziekowania%20dla%20rodzicow%20dzbanek&order=m&bmatch=base-relevance-floki-5-nga-odz-1-2-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=mondeo%20mk2%20amortyzator%20amortyzatory%20tylne%201.8&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=w%C4%85%C5%BC%20odma%20vw%20polo%2095&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/wedkarstwo-akcesoria-wedkarskie-121725?string=akcesoria%20wedkarskie%20ciezarki%20z%20koszyczkiem&order=m&bmatch=base-relevance-floki-5-nga-spo-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Western%20Digital%20Slim%20(WD10SPCX)%201TB&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=OLEJ%20AUTOMATYCZNEJ%20SKRZYNI%20ATF%20AUDI%20SEAT%20VW%201L&order=p&bmatch=s0-uni-1-4-0222,Desktop,GNU/Linux,Chrome 58.0.3029.41,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=AGROW%C5%81%C3%93KNINA%20CZARNA%202%2C1x5m%20POD%20KOR%C4%98%20TRUSKAWKI%20UV&order=m&bmatch=s0-uni-1-4-0222,Desktop,WinXP,Opera 36.0.2130.80,,,,,,,,,,,,,
4,,https://allegro.pl/dla-psow-obroze-90070?string=opaska%20na%20kleszcze%20dla%20psa&order=pd&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/akcesoria-gsm-348?string=etui%20do%20telefonu%20huawei%20y560-l01&order=m&bmatch=base-relevance-floki-5-nga-ele-1-2-0403,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=KOLOROWE%20SOCZEWKI%20-Bez%20Mocy-%20ZER%C3%93WKI&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=olej%20liqui%20moly%200w30%20diesel&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=skuter%20blotnik%20dolny%20duzy&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/hamulce-tarczowe-zestawy-tarcze-i-klocki-250407?strona-zabudowy=Prz%C3%B3d&string=vw%20passat%20b5%201%2C9%20tdi130&order=m&bmatch=s0-aut-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=TYNKOLIT-SO%20332%20%C5%9Arodek%20gruntuj%C4%85cy%20pod%20tynki%20silikonowe&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/czesci-samochodowe-uklad-elektryczny-zaplon-4141?string=regulator%20napiecia%20vw%20passat%20b5%201.9%20tdi&order=m&bmatch=s0-aut-1-4-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/odziez-damska-sukienki-124264?string=sukienki%20na%20imprezy%20okoliczno%C5%9Bciowe&order=m&bmatch=base-relevance-floki-5-nga-odz-1-3-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/odziez-meska-1455?string=odzie%C5%BC%20z%20logo%20bmw&order=m&bmatch=base-relevance-floki-5-nga-odz-1-1-0222,Desktop,Win8,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=tech%20224%20adapter&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,GNU/Linux,Firefox 29.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=wader%20zestaw%20samochodzik%C3%B3w&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win8,IE 10,,,,,,,,,,,,,
4,,https://allegro.pl/zwierzeta-dla-psow-90014?string=frontline%20na%20pch%C5%82y&order=p&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win7,Chrome 56.0.2924.87,,,,,,,,,,,,,
4,,https://allegro.pl/narzedzia-i-sprzet-warsztatowy-18554?string=organizer%20warsztatowy%20na%20%C5%9Bciane&order=m&bmatch=s0-aut-1-4-0222,Desktop,WinServer 2003,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/plastyczne-piaskolina-93657?string=ZESTAW%20PIASEK%20KINETYCZNY%20basen&order=p&bmatch=base-relevance-floki-05-nga-zab-1-2-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=pchacze%20dla%20dzieci%20fischer%20price&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=pokrowiec%20iphone%20%204s%20w%20jednoro%C5%BCce&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=karty%20z%20pi%C5%82karzami%20panini&order=d&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,WinXP,Opera 36.0.2130.80,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=rozga%C5%82%C4%99%C5%BAiacz%20usb%20do%20samochodu&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=H7%20mondeo%20mk3%20efekt%20ksenon&order=qd&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/filatelistyka-76?string=klasery%20ze%20znaczkami%20kwiaty&order=m&bmatch=base-relevance-floki-5-nga-col-1-3-0222,Desktop,Win7,Chrome 49.0.2623.112,,,,,,,,,,,,,
4,,https://allegro.pl/sprzet-car-audio-glosniki-1322?string=g%C5%82o%C5%9Bniki%20wysokotonowe%20tweetery%20samochodowe%20komplet&order=m&bmatch=base-relevance-floki-5-nga-ele-1-3-0403,Desktop,Win7,Opera 37.0.2178.43,,,,,,,,,,,,,
4,,https://allegro.pl/szycie-i-dziewiarstwo-tkaniny-76725?string=materia%C5%82y%20na%20sukienki%20z%20metra&order=m&bmatch=base-relevance-floki-5-nga-col-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/dom-i-ogrod?string=oswietlenie%20halogenowe%20ledowe%20zewn%C4%99trzne&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/klimatyzacja-kompresory-klimatyzacji-49192?string=spr%C4%99%C5%BCarka%20klimatyzacji%20audi%20passat%20denso%207sbu16c&order=p&bmatch=base-relevance-floki-5-nga-aut-1-2-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/wyposazenie-dywany-i-dywaniki-9018?string=chodniki%20dywanowe%20szeroko%C5%9B%C4%87%20120&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=%20FAHIONWORLD%20MODELUJ%C4%84CE%20MAJTKI%20%2044%20%203%20SZT&similar=1&link=1&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/hydraulika-i-armatura-lazienka-i-toaleta-46122?string=Ko%C5%82o%20Technic%20GT%2099440000%20&order=p&bmatch=base-relevance-floki-5-nga-hou-1-3-0203,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=w%C4%99%C5%BCe%20ogrodowe%20ze%20zwijaczem&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,WinXP,Opera 36.0.2130.80,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=p%C4%99dzelek%20do%20nak%C5%82adania%20lakieru%20hybrydy&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,http://allegro.pl/listing/user/listing.php?string=sukienka%20jeansowa%20agata%20r.%2046&us_id=36520492&order=m&bmatch=s0-uni-1-4-0222,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=kratownica%20plastikowa%20na%20parking&order=p&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win8,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/zabawki-kolejki-i-tory-11824?string=lokomotywa%20na%20baterie%20do%20ikea&order=m&bmatch=base-relevance-floki-05-nga-zab-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/dom-i-ogrod?string=myjka%20do%20czyszczenia%20kostki%20brukowej&order=m&bmatch=s0-hou-1-4-0203,Desktop,WinXP,Chrome 49.0.2623.112,,,,,,,,,,,,,
4,,https://allegro.pl/dom-i-ogrod?string=opryskiwacz%20ci%C5%9Bnieniowy%20marolex%20raczka&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Balloon%20-%20Monstersound&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=PURO%20Ultra%20Slim%20%220.3%22%20Cover%20Przezroczysty%20-%20etui%20do%20iPhone%207%20&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,Firefox 51.0,,,,,,,,,,,,,
4,,https://allegro.pl/opony-samochodowe-letnie-99202?string=oponeo%20pl&order=m&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/telefony-i-akcesoria?string=opaska%20na%20rami%C4%99%20nillkin&order=p&bmatch=base-relevance-floki-5-nga-ele-1-1-0403,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/budownictwo-i-akcesoria-ogrodzenia-i-bramy-15957?string=furtka%20z%20panela%20ogrodzeniowego&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=sp%C3%B3dniczka%20z%20g%C4%85bki&order=m&bmatch=s0-uni-1-4-0222,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/dom-i-ogrod?string=niemiecka%20chemia%20gospodarcza%20oryginalna&order=m&bmatch=base-relevance-floki-5-nga-hou-1-1-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=KL%20147D%20gda%C5%84sk&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=toster%20z%20wzorkami&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Klawiatura%20ASUS%20S62J%20S96%20Z84%20Z96%20FL90%20V020662AS1&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=8200098984%20LAGUNA%202%20DCI&order=p&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Ubuntu,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=silnik%20zaburtowy%206%2C5hp&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/gry-online-mmo-pozostale-45754?string=konto%20clash%20royale&order=m&bmatch=base-relevance-floki-5-nga-cul-1-1-0222,Desktop,Win10,Chrome 56.0.2924.87,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Legginsy%20spodnie%20z%20imitacji%20sk%C3%B3ry%20XS%20S%2034%2036&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,http://allegro.pl/listing/user/listing.php?string=VW%20PASSAT%20B5%2096-00%20KIERUNKOWSKAZ%20CLEAR%20CZARNY%20prawy&us_id=13145851&order=p&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Szybka%20zewn%C4%99trzna%20do%20przy%C5%82bic%20Speedglas%209100&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win8,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=3D%20nowoczesny%20DU%C5%BBY%20zegar%20%C5%9Bcienny%20naklejany%20PREZENT&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,WinXP,Opera 36.0.2130.80,,,,,,,,,,,,,
4,,https://allegro.pl/zabawki-11818?string=bunnies2%20czarno-bia%C5%82e&order=m&bmatch=base-relevance-floki-05-nga-zab-1-2-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/galki-i-mieszki-galki-256029?string=mieszek%20skrzyni%20bieg%C3%B3w%20renault%20laguna%202&order=m&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,Win8.1,Maxthon 4.4.8.1000,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=wy%C5%82acznik%20czasowy%20do%20kuchni&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=MASZYNKA%2C%20TRYMER%20DO%20USUWANIA%20W%C5%81OS%C3%93W%20NOSA%20I%20USZU&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=p%C5%82yta%20z%20bajkami%20masza%20i%20nied%C5%BAwied%C5%BA&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,Chrome 56.0.2924.87,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=61600.376.06%20magneti%20marelli&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/ogrod-narzedzia-ogrodnicze-1534?string=cz%C4%99%C5%9Bci%20do%20glebogryzarki%20spalinowej%20hecht&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=Smartfon%20Oukitel%20U15Pro%203gb%20ram%2032gb&sourceid=Mozilla-search&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=wyprawka%20dla%20%C5%9Bwinki%20morskiej&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/pielegnacja-zestawy-kosmetykow-1437?string=foreo%20cleanser&order=m&bmatch=base-relevance-floki-5-nga-uro-1-1-0222,Desktop,Win7,IE 11,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=koszyk%20koszyczek%20rowerowy%20na%20kierownic%C4%99%20dla%20dzieci&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/rowery-i-pojazdy-hulajnogi-86394?string=hulajnoga%20balansowa%20dla%20doros%C5%82ych&order=m&bmatch=base-relevance-floki-5-nga-bab-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/ogrod-nawozy-i-preparaty-126188?string=obornik%20granulowany%20bydl%C4%99cy%2040l%20naw%C3%B3z%20naturalny%2025&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/bielizna-damska-75993?string=podomki%20i%20szlafroki%20na%20zamek&order=m&bmatch=base-relevance-floki-5-nga-odz-1-3-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/czesci-samochodowe-uklad-wydechowy-18862?string=ford%20fiesta%20mk3%20katalizator&order=m&bmatch=base-relevance-floki-5-nga-aut-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/urzadzenia-cisnieniomierze-122583?string=ci%C5%9Bnieniomierz%20z%20mankietem%20dla%20oty%C5%82ych&order=m&bmatch=base-relevance-floki-5-nga-hou-1-1-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=brzeszczot%20beton%20kom%C3%B3rkowy&order=pd&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=spr%C4%99%C5%BCyna%20tylna%20skoda%20felicia%201.3%20-%201.9&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
4,,https://allegro.pl/wyposazenie-123?string=kubki%20porcelanowe%20z%20nadrukiem&order=dd&bmatch=base-relevance-floki-5-nga-hou-1-3-0203,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=.%20Zeszyt%20%C4%87wicze%C5%84%20DYSGRAFIA&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/rosliny-bulwy-cebulki-klacza-12922?string=czarny%20tulipan%20cebulka&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
4,,https://allegro.pl/listing?string=psn%20karta%2075&order=qd&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,Maxthon 4.9.3.1000,,,,,,,,,,,,,
